 # thickness,pce,jmax,j0,jsc,vmax,voc,ff
    0.34469E+00    0.22312E+02    0.14238E+03    0.74257E-26    0.14472E+03    0.15676E+01    0.16736E+01    0.92153E+02
    0.34669E+00    0.22314E+02    0.14240E+03    0.74311E-26    0.14473E+03    0.15675E+01    0.16736E+01    0.92153E+02
    0.34870E+00    0.22316E+02    0.14241E+03    0.74364E-26    0.14475E+03    0.15675E+01    0.16736E+01    0.92153E+02
    0.35070E+00    0.22318E+02    0.14243E+03    0.74417E-26    0.14476E+03    0.15675E+01    0.16736E+01    0.92153E+02
    0.35271E+00    0.22320E+02    0.14244E+03    0.74468E-26    0.14478E+03    0.15675E+01    0.16735E+01    0.92153E+02
    0.35471E+00    0.22322E+02    0.14246E+03    0.74519E-26    0.14479E+03    0.15675E+01    0.16735E+01    0.92153E+02
    0.35671E+00    0.22324E+02    0.14247E+03    0.74568E-26    0.14481E+03    0.15675E+01    0.16735E+01    0.92153E+02
    0.35872E+00    0.22326E+02    0.14248E+03    0.74617E-26    0.14482E+03    0.15675E+01    0.16735E+01    0.92153E+02
    0.36072E+00    0.22328E+02    0.14250E+03    0.74665E-26    0.14483E+03    0.15674E+01    0.16735E+01    0.92153E+02
    0.36273E+00    0.22330E+02    0.14251E+03    0.74711E-26    0.14485E+03    0.15674E+01    0.16735E+01    0.92153E+02
    0.36473E+00    0.22332E+02    0.14252E+03    0.74757E-26    0.14486E+03    0.15674E+01    0.16735E+01    0.92153E+02
    0.36673E+00    0.22334E+02    0.14254E+03    0.74803E-26    0.14487E+03    0.15674E+01    0.16734E+01    0.92153E+02
    0.36874E+00    0.22335E+02    0.14255E+03    0.74847E-26    0.14488E+03    0.15674E+01    0.16734E+01    0.92153E+02
    0.37074E+00    0.22337E+02    0.14256E+03    0.74890E-26    0.14490E+03    0.15674E+01    0.16734E+01    0.92153E+02
    0.37275E+00    0.22339E+02    0.14257E+03    0.74933E-26    0.14491E+03    0.15674E+01    0.16734E+01    0.92153E+02
    0.37475E+00    0.22340E+02    0.14258E+03    0.74975E-26    0.14492E+03    0.15674E+01    0.16734E+01    0.92153E+02
    0.37675E+00    0.22342E+02    0.14259E+03    0.75016E-26    0.14493E+03    0.15673E+01    0.16734E+01    0.92153E+02
    0.37876E+00    0.22343E+02    0.14261E+03    0.75056E-26    0.14494E+03    0.15673E+01    0.16734E+01    0.92153E+02
    0.38076E+00    0.22345E+02    0.14262E+03    0.75096E-26    0.14495E+03    0.15673E+01    0.16734E+01    0.92153E+02
    0.38277E+00    0.22346E+02    0.14263E+03    0.75135E-26    0.14496E+03    0.15673E+01    0.16733E+01    0.92152E+02
    0.38477E+00    0.22348E+02    0.14264E+03    0.75173E-26    0.14497E+03    0.15673E+01    0.16733E+01    0.92152E+02
    0.38677E+00    0.22349E+02    0.14265E+03    0.75210E-26    0.14498E+03    0.15673E+01    0.16733E+01    0.92152E+02
    0.38878E+00    0.22351E+02    0.14266E+03    0.75247E-26    0.14499E+03    0.15673E+01    0.16733E+01    0.92152E+02
    0.39078E+00    0.22352E+02    0.14267E+03    0.75283E-26    0.14500E+03    0.15673E+01    0.16733E+01    0.92152E+02
    0.39279E+00    0.22353E+02    0.14268E+03    0.75318E-26    0.14501E+03    0.15673E+01    0.16733E+01    0.92152E+02
    0.39479E+00    0.22355E+02    0.14268E+03    0.75353E-26    0.14502E+03    0.15672E+01    0.16733E+01    0.92152E+02
    0.39679E+00    0.22356E+02    0.14269E+03    0.75387E-26    0.14503E+03    0.15672E+01    0.16733E+01    0.92152E+02
    0.39880E+00    0.22357E+02    0.14270E+03    0.75421E-26    0.14504E+03    0.15672E+01    0.16733E+01    0.92152E+02
    0.40080E+00    0.22358E+02    0.14271E+03    0.75453E-26    0.14505E+03    0.15672E+01    0.16733E+01    0.92152E+02
    0.40281E+00    0.22359E+02    0.14272E+03    0.75486E-26    0.14506E+03    0.15672E+01    0.16732E+01    0.92152E+02
    0.40481E+00    0.22361E+02    0.14273E+03    0.75517E-26    0.14507E+03    0.15672E+01    0.16732E+01    0.92152E+02
    0.40681E+00    0.22362E+02    0.14274E+03    0.75548E-26    0.14508E+03    0.15672E+01    0.16732E+01    0.92152E+02
    0.40882E+00    0.22363E+02    0.14274E+03    0.75579E-26    0.14508E+03    0.15672E+01    0.16732E+01    0.92152E+02
    0.41082E+00    0.22364E+02    0.14275E+03    0.75609E-26    0.14509E+03    0.15672E+01    0.16732E+01    0.92152E+02
    0.41283E+00    0.22365E+02    0.14276E+03    0.75638E-26    0.14510E+03    0.15672E+01    0.16732E+01    0.92152E+02
